census_tract,population,poi_count,poi_diversity,poi_per_capita
360470520002,1616,50,14,0.03094059406559406
360470520003,1454,5,3,0.003438789552957359
360470523001,1789,21,4,0.011738401347121298
360470523002,1264,27,6,0.02136075950158228
360470523003,694,11,6,0.015850144106628244
360470523004,742,4,2,0.0053908355929919135
360470523005,1049,17,7,0.016205910400381315
360470525001,2219,44,15,0.019828751694456963
360470525002,1173,6,3,0.005115089522591645
360470526001,2749,28,13,0.010185522011640597
360470526002,893,20,12,0.022396416584546473
360470526003,844,3,3,0.0035545023815165876
360470527001,1516,5,2,0.0032981530408970976
360470527002,872,6,4,0.006880733956422018
360470527003,800,8,5,0.010000000012500001
360470527004,624,17,9,0.027243589759615387
360470527005,596,8,4,0.013422818808724833
360470527006,1205,7,3,0.005809128639004149
360470527007,910,1,1,0.0010989011098901098
360470528001,954,1,1,0.001048218039832285
360470528002,942,9,7,0.009554140138004248
360470529001,1306,5,3,0.0038284839280245024
360470529002,1651,11,8,0.00666262871592974
360470529003,1245,17,12,0.013654618481927712
360470530001,1098,9,7,0.008196721320582879
360470530002,1305,19,3,0.014559386980842913
360470530003,1374,23,12,0.01673944687772926
360470531001,5128,20,14,0.003900156008190328
360470531002,2702,3,3,0.0011102886787564767
360470531003,809,2,2,0.0024721878986402965
360470532001,1684,10,5,0.005938242286223278
360470533001,1376,7,5,0.005087209309593024
360470533002,776,6,4,0.007731958775773195
360470533003,1333,6,5,0.004501125288822206
360470533004,1856,5,5,0.0026939655226293105
360470533005,1480,5,4,0.003378378385135135
360470534001,1738,11,6,0.006329113929804373
360470534002,1078,8,6,0.007421150287569574
360470534003,757,6,5,0.007926023791281375
360470534004,639,21,10,0.03286384978090767
360470535001,1354,10,5,0.007385524379615953
360470535002,658,6,6,0.009118541048632219
360470535003,680,7,5,0.010294117661764706
360470535004,1373,8,6,0.0058266569628550625
360470537001,1177,3,3,0.0025488530246389122
360470537002,2362,12,12,0.005080440309060119
360470538001,1419,12,8,0.008456659626497534
360470538002,1530,16,7,0.01045751634640523
360470538003,1392,23,12,0.016522988512931037
360470539001,268,3,3,0.011194029888059702
360470539002,2312,6,5,0.00259515571366782
360470542001,1729,6,2,0.003470214002313476
360470542002,1545,28,8,0.01812297735275081
360470543001,0,24,14,1e-08
360470543002,351,16,9,0.045584045612535616
360470544001,905,5,3,0.005524861889502762
360470544002,1351,5,3,0.0037009622575869725
360470544003,813,2,2,0.0024600246125461253
360470545002,1300,1,1,0.0007692307769230768
360470545003,1908,1,1,0.0005241090199161426
360470545005,1660,2,2,0.00120481928313253
360470545006,1541,2,1,0.0012978585399091498
360470546001,1304,6,4,0.004601227001533742
360470546002,1911,21,8,0.010989010994243853
360470546003,1214,2,2,0.0016474464662273476
360470547001,1344,4,3,0.002976190483630952
360470547002,960,1,1,0.0010416666770833333
360470547003,2868,7,6,0.0024407252475592747
360470548001,1177,8,2,0.0067969413848768066
360470548002,991,2,2,0.0020181634813319876
360470549001,2217,14,10,0.006314839878213803
360470549002,1390,51,16,0.03669064748920863
360470550001,984,4,3,0.004065040660569105
360470550002,1019,8,3,0.007850834160942101
360470550003,1635,30,9,0.01834862385932722
360470551001,1025,24,7,0.023414634156097562
360470551002,2010,27,7,0.013432835825870647
360470551003,1393,21,5,0.015075376891600862
360470551004,1432,11,2,0.007681564252793297
360470552001,1281,20,10,0.015612802505854801
360470552002,1156,22,12,0.019031141877162632
360470552003,661,26,10,0.03933434192133132
360470553001,935,41,12,0.043850267390374335
360470553002,993,36,11,0.036253776445115814
360470553003,915,79,15,0.0863387978251366
360470554001,1566,29,12,0.018518518524904215
360470554002,1743,36,14,0.020654044756167528
360470554003,774,61,15,0.07881136952196383
360470555001,5558,118,25,0.021230658512054693
360470556001,1512,7,4,0.004629629636243386
360470556002,1388,3,2,0.0021613832925072044
360470556003,758,11,7,0.014511873364116096
360470557001,1069,26,7,0.02432179608044902
360470557002,1487,36,10,0.02420981843308675
360470558001,1158,3,2,0.002590673583765112
360470558002,1201,5,3,0.0041631973438801
360470560001,1273,4,2,0.003142183825608798
360470560002,1368,4,3,0.002923976615497076
360470560003,1036,2,1,0.00193050194015444
360470561001,704,10,6,0.014204545468750001
360470561002,694,12,8,0.01729106629682997
360470561003,689,46,15,0.06676342526850508
360470561004,1073,14,9,0.013047530298229264
360470562002,750,1,1,0.0013333333466666666
360470563001,833,11,7,0.013205282124849942
360470563002,905,11,6,0.01215469614364641
360470563003,1366,12,6,0.008784773067349927
360470563004,1672,18,6,0.010765550245215312
360470564001,788,5,4,0.006345177677664975
360470564002,1155,5,5,0.004329004337662337
360470564003,623,4,4,0.006420545762439807
360470565001,992,46,14,0.04637096775201613
360470565002,1097,19,5,0.017319963546034642
360470565003,1083,31,9,0.028624192068328717
360470566001,1423,8,5,0.005621925516514407
360470566002,1145,7,7,0.006113537126637554
360470568001,741,11,8,0.014844804331983806
360470568002,626,2,2,0.003194888194888179
360470569001,885,44,11,0.04971751413559322
360470569002,620,40,14,0.06451612904838709
360470570001,930,5,3,0.005376344096774194
360470570003,540,9,6,0.016666666685185186
360470570004,1649,30,13,0.018192844154032748
360470571001,792,15,7,0.018939393952020205
360470571002,1184,12,8,0.010135135143581081
360470571003,1288,24,9,0.018633540380434785
360470571004,681,11,8,0.016152716607929517
360470572001,2479,2,1,0.0008067769302137959
360470572002,2851,3,2,0.001052262367590319
360470573001,644,4,2,0.0062111801397515525
360470573002,1053,6,5,0.005698005707502374
360470573003,689,9,7,0.013062409303338173
360470574001,1524,11,6,0.007217847775590551
360470574002,1381,13,10,0.0094134685083273
360470575001,845,3,3,0.003550295869822485
360470575002,1299,12,7,0.009237875296381834
360470575003,890,36,8,0.040449438213483145
360470575004,768,25,15,0.03255208334635417
360470576001,1633,8,8,0.004898958977342315
360470576002,1366,20,11,0.014641288440702782
360470578001,1710,36,13,0.021052631584795322
360470578002,1622,36,10,0.02219482121454994
360470579001,785,9,6,0.011464968165605096
360470579002,286,35,17,0.12237762241258741
360470580001,2289,29,11,0.012669287903014416
360470580002,1569,19,8,0.012109623970681964
360470582001,699,13,7,0.018597997153075824
360470582002,1140,12,8,0.010526315798245615
360470582003,1111,18,9,0.016201620171017103
360470584001,1065,5,4,0.004694835690140845
360470584002,2007,23,16,0.011459890388639761
360470586001,1192,18,8,0.01510067114932886
360470586002,1552,3,3,0.0019329896971649484
360470588001,2063,24,13,0.011633543388269512
360470588002,1636,2,2,0.0012224938936430318
360470589001,814,15,8,0.01842751843980344
360470589002,1006,12,8,0.011928429433399603
360470590001,1890,27,15,0.01428571429100529
360470591001,976,1,1,0.0010245901741803278
360470591002,865,7,6,0.00809248556069364
360470591003,1239,7,3,0.0056497175221953185
360470591004,797,7,6,0.008782936022584693
360470592001,1097,7,5,0.006381039206927985
360470592002,1778,17,10,0.009561304842519686
360470592003,1527,16,7,0.010478061565160447
360470593001,1230,9,6,0.007317073178861789
360470593002,841,3,3,0.0035671819381688464
360470594011,1247,4,3,0.00320769848436247
360470594012,1286,10,4,0.007776049774494557
360470594013,1920,3,3,0.0015625000052083332
360470594014,1014,11,7,0.010848126242603551
360470594015,1418,10,6,0.007052186184767278
360470594016,1158,13,11,0.011226252167530225
360470594021,902,49,15,0.05432372506651885
360470594024,1673,1,1,0.0005977286371787209
360470596001,621,3,3,0.004830917890499195
360470596003,847,23,12,0.02715466353010626
360470598001,2262,5,3,0.00221043324933687
360470598002,1298,3,3,0.0023112480816640988
360470600001,1246,1,1,0.0008025682263242375
360470600002,1223,3,3,0.00245298447260834
360470600003,1726,13,8,0.007531865590961762
360470600004,1165,19,11,0.016309012884120174
360470600005,1007,28,11,0.027805362472691164
360470606001,1684,83,20,0.049287410932304036
360470606002,926,2,2,0.00215982722462203
360470608001,740,30,7,0.04054054055405405
360470608002,1288,4,3,0.0031055900698757763
360470608003,1128,22,6,0.01950354610815603
360470610021,877,6,3,0.006841505142531357
360470610022,3336,11,5,0.0032973621133093526
360470610031,664,7,6,0.010542168689759036
360470610032,1276,7,3,0.00548589342476489
360470610041,772,30,12,0.03886010363989637
360470610042,1125,1,1,0.0008888888977777777
360470610043,1644,14,7,0.008515815091240877
360470610044,1290,4,4,0.0031007752015503875
360470610045,1282,13,6,0.010140405624024962
360470612001,879,11,6,0.01251422071672355
360470616001,1583,11,4,0.006948831339229312
360470620001,1057,13,6,0.012298959328287607
360470622001,1441,5,5,0.003469812637057599
360470622002,1629,16,8,0.009821976678944138
360470626001,1139,6,3,0.005267778762071993
360470626002,1814,12,8,0.006615215000000001
360470628001,1309,11,7,0.008403361352177235
360470628002,1587,17,9,0.010712035293005672
360470628004,1373,4,3,0.0029133284850691916
360470632001,932,5,4,0.005364806877682403
360470636001,1432,1,1,0.0006983240293296089
360470638002,1134,3,2,0.0026455026543209877
360470640001,1075,2,2,0.0018604651255813953
360470640002,708,3,3,0.004237288149717514
360470642001,1297,10,7,0.007710100239013108
360470642002,1063,5,4,0.004703668871119473
360470644001,1555,10,4,0.006430868173633441
360470644002,1351,13,7,0.00962250185788305
360470646001,1036,7,6,0.006756756766409266
360470646002,1245,7,5,0.005622489967871486
360470648001,1506,5,4,0.0033200531274900397
360470650001,298,21,11,0.07046979869127518
360470650002,1037,16,9,0.015429122478302797
360470652001,1125,29,15,0.025777777786666668
360470654002,885,5,5,0.005649717525423729
360470656001,907,4,4,0.0044101433406835725
360470658001,964,17,10,0.017634854782157677
360470660002,1358,1,1,0.000736377032400589
360470662001,1687,50,15,0.029638411387077655
360470666001,0,12,5,1e-08
360470670001,778,5,4,0.006426735231362468
360470670002,2121,10,6,0.004714757194719472
360470672001,1704,27,13,0.015845070428403756
360470674001,1146,13,4,0.011343804546247819
360470674002,894,7,6,0.00782997763982103
360470676001,1042,2,2,0.0019193858061420344
360470676002,1090,13,9,0.011926605513761469
360470678002,1099,1,1,0.0009099181164695176
360470680001,1011,9,9,0.00890207716122651
360470680002,1101,18,9,0.016348773851044506
360470682001,1550,9,8,0.005806451619354839
360470686001,942,5,4,0.005307855636942675
360470688001,936,9,6,0.009615384626068377
360470688002,700,4,3,0.005714285728571428
360470690001,764,17,8,0.022251308913612565
360470690002,1137,5,4,0.0043975373878627965
360470692001,1795,10,8,0.005571030646239555
360470696011,1688,33,13,0.019549763039099527
360470696021,943,5,3,0.005302226945917285
360470696022,2933,19,9,0.006478008868053188
360470696023,2442,3,2,0.0012285012325962325
360470698001,657,17,7,0.025875190273972604
360470698002,762,77,21,0.10104986877952755
360470700001,615,1,1,0.0016260162764227641
360470700002,1142,5,3,0.004378283721541156
360470702011,624,9,5,0.014423076939102565
360470702012,975,1,1,0.0010256410358974357
360470702013,1328,2,2,0.0015060241039156627
360470702015,1510,3,3,0.0019867549735099336
360470702021,16,5,4,0.312500000625
360470706001,1420,1,1,0.0007042253591549295
360470706002,1168,5,5,0.004280821926369863
360470720001,2182,16,9,0.007332722277726856
360470722001,1965,14,10,0.007124681938931298
360470722002,963,16,9,0.01661474559709242
360470724001,1224,4,3,0.0032679738643790848
360470724002,801,12,9,0.014981273420724096
360470726001,2159,13,8,0.006021306164891153
360470728001,2771,9,5,0.00324792494045471
360470728002,1336,8,6,0.005988023959580839
360470730001,1738,15,10,0.008630609902186422
360470732001,1523,1,1,0.0006565988246881155
360470732002,1110,4,2,0.0036036036126126125
360470734001,855,3,2,0.003508771941520468
360470734002,1362,4,4,0.002936857569750367
360470736002,1249,10,8,0.008006405132105685
360470736003,873,10,6,0.011454753734249715
360470738001,1900,8,7,0.004210526321052632
360470738002,810,3,2,0.0037037037160493826
360470738003,799,4,4,0.005006257834793492
360470740001,2100,6,6,0.002857142861904762
360470740002,2052,10,5,0.004873294351851853
360470742001,1927,6,4,0.003113648162947587
360470742002,1564,13,9,0.008312020466751918
360470746001,1438,6,4,0.004172461759388039
360470746002,925,43,12,0.0464864864972973
360470748001,1258,17,10,0.01351351352146264
360470748002,605,1,1,0.0016528925785123966
360470750001,1403,16,9,0.011404134005702067
360470750002,1424,8,4,0.00561797753511236
360470752001,926,3,1,0.003239740831533477
360470754001,697,2,2,0.002869440473457676
360470754002,872,1,1,0.001146789002293578
360470756001,1149,2,2,0.001740644046997389
360470756002,974,2,2,0.0020533881006160166
360470758001,921,4,3,0.004343105331161781
360470758002,844,6,4,0.007109004751184834
360470760002,1054,5,5,0.0047438330265654645
360470760003,1216,5,2,0.004111842113486842
360470762001,973,1,1,0.0010277492394655703
360470762002,1766,4,2,0.0022650056681766703
360470762003,1982,10,7,0.005045408683148335
360470764001,1734,3,2,0.0017301038119953863
360470764002,1125,2,2,0.0017777777866666666
360470764003,965,1,1,0.0010362694404145076
360470766001,2393,3,2,0.0012536565022983701
360470768001,981,15,10,0.015290519887869522
360470768002,1024,14,7,0.013671875009765626
360470768003,1293,17,5,0.01314771849187935
360470770001,1875,7,3,0.0037333333386666665
360470770002,1408,10,6,0.007102272734375001
360470772001,1422,6,4,0.004219409289732771
360470772002,1781,8,4,0.004491858512071871
360470774001,1497,40,14,0.026720106887107548
360470774002,1855,16,9,0.008625336932614556
360470776001,1348,6,5,0.0044510385830860534
360470776002,1603,6,4,0.003742981915159077
360470780001,1050,2,2,0.0019047619142857142
360470780002,1463,1,1,0.0006835270061517429
360470782001,1351,1,1,0.000740192457438934
360470782002,3769,1,1,0.0002653223693287344
360470784001,1222,1,1,0.0008183306137479541
360470784002,1439,6,5,0.004169562202918694
360470786001,1047,7,4,0.006685768872970391
360470786002,1035,32,9,0.030917874405797102
360470786003,2912,9,4,0.003090659344093407
360470788001,1348,5,3,0.0037091988204747775
360470788002,1072,6,4,0.005597014934701492
360470788003,694,8,4,0.011527377536023056
360470790001,1495,4,3,0.0026755852909698995
360470790002,1419,12,5,0.008456659626497534
360470790003,1188,2,1,0.0016835016919191919
360470790004,1052,15,7,0.014258555142585552
360470792001,1250,7,3,0.005600000008
360470792002,781,3,3,0.0038412292061459664
360470792003,1934,24,9,0.012409513965873836
360470794001,1124,48,15,0.042704626343416374
360470794002,780,1,1,0.0012820512948717947
360470796011,2515,18,8,0.00715705765805169
360470796012,2107,10,5,0.004746084485049834
360470796021,2646,20,9,0.007558578990929705
360470796022,2224,26,9,0.011690647486510792
360470798011,1759,14,6,0.007959067657760091
360470798012,1429,26,8,0.018194541644506648
360470798021,2669,2,2,0.0007493443274634694
360470798022,1688,14,4,0.008293838868483413
360470798023,1454,17,7,0.011691884463548831
360470800001,812,7,2,0.008620689667487684
360470800002,1230,14,5,0.011382113829268294
360470800003,1648,13,7,0.007888349520631069
360470802001,2191,8,3,0.0036513007804655413
360470802002,1090,13,5,0.011926605513761469
360470802003,1825,6,3,0.0032876712383561645
360470804001,1123,7,6,0.006233303659839715
360470804002,1271,2,2,0.0015735641306058221
360470804003,779,19,11,0.024390243915275996
360470806001,2732,13,7,0.004758418744509517
360470806002,1393,10,7,0.007178750904522613
360470808001,1321,17,12,0.012869038614685845
360470810001,1438,1,1,0.0006954102990264255
360470810002,797,9,6,0.011292346311166877
360470814001,1661,10,5,0.006020469602649007
360470814002,1251,10,7,0.00799360512390088
360470816001,954,18,8,0.018867924538784067
360470816002,1673,8,4,0.004781829055588763
360470818001,2365,11,6,0.004651162794926005
360470818002,926,8,5,0.008639308866090713
360470818003,1258,13,5,0.010333863282988872
360470820001,1847,27,13,0.014618299951272335
360470820002,1799,4,4,0.002223457481934408
360470820003,1253,20,8,0.01596169194732642
360470822001,1382,9,4,0.006512301020260493
360470822002,2529,1,1,0.0003954132107552392
360470822003,1930,4,3,0.002072538865284974
360470822004,1638,6,2,0.0036630036691086693
360470824001,1373,9,8,0.00655498908230153
